CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
2267,19,Male,Enterprise,900,36,1,UPI,4,24,No
2268,26,Male,Basic,1740,32,8,Credit Card,5,15,No
2269,54,Male,Basic,1423,1,4,Net Banking,4,6,Yes
2270,37,Male,Basic,488,57,2,UPI,4,32,No
2271,43,Male,Premium,1288,53,3,Credit Card,9,34,No
2272,46,Female,Premium,2181,54,5,Net Banking,6,36,No
2273,18,Female,Enterprise,687,16,9,Net Banking,3,20,No
2274,52,Female,Premium,2105,51,0,Credit Card,6,12,No
2275,23,Male,Enterprise,2333,48,6,Net Banking,7,35,No
2276,54,Female,Premium,2054,11,7,UPI,7,38,No
2277,22,Female,Premium,686,26,6,Net Banking,8,17,No
2278,50,Female,Premium,1794,40,6,UPI,4,27,No
2279,66,Male,Basic,1152,55,8,Credit Card,1,17,Yes
2280,68,Male,Premium,751,1,3,Credit Card,6,11,No
2281,31,Female,Basic,2058,26,6,Net Banking,8,39,No
2282,29,Female,Basic,512,28,8,Credit Card,5,2,Yes
2283,59,Male,Premium,340,53,4,Credit Card,3,2,No
2284,37,Male,Enterprise,1445,58,1,Net Banking,4,29,No
2285,67,Female,Enterprise,899,9,4,UPI,8,24,No
2286,41,Male,Enterprise,2324,59,3,Net Banking,6,24,No
2287,60,Female,Premium,2330,44,7,Net Banking,5,16,No
2288,51,Male,Enterprise,2082,22,4,UPI,9,31,No
2289,42,Female,Basic,2151,8,8,UPI,10,9,Yes
2290,67,Female,Enterprise,2079,58,8,UPI,3,27,No
2291,46,Male,Premium,2204,49,2,Net Banking,7,14,No
2292,56,Female,Enterprise,2391,42,9,UPI,9,25,No
2293,48,Female,Basic,443,27,5,Credit Card,4,22,Yes
2294,64,Female,Premium,632,39,5,UPI,10,35,No
2295,60,Male,Enterprise,1297,19,3,Credit Card,10,33,No
2296,67,Male,Premium,1719,25,9,UPI,3,27,No
2297,40,Male,Premium,354,38,2,Credit Card,1,26,No
2298,61,Female,Premium,1630,21,0,Credit Card,9,19,No
2299,55,Male,Enterprise,1746,24,6,Credit Card,1,39,No
2300,37,Female,Premium,1740,24,4,Credit Card,2,26,No
2301,40,Female,Enterprise,2033,19,9,Credit Card,9,6,No
2302,62,Male,Basic,1994,50,6,UPI,5,3,Yes
2303,69,Male,Enterprise,379,47,0,Net Banking,4,6,No
2304,33,Female,Basic,1284,2,7,Net Banking,9,28,Yes
2305,67,Female,Enterprise,1164,14,2,Net Banking,9,3,No
2306,59,Male,Premium,1887,53,6,Net Banking,2,13,No
2307,25,Male,Enterprise,771,32,2,Net Banking,3,13,No
2308,67,Male,Premium,2421,42,2,Credit Card,3,13,No
2309,38,Female,Basic,1876,32,9,UPI,5,1,Yes
2310,18,Female,Enterprise,1802,28,8,Credit Card,3,37,No
2311,25,Female,Premium,888,48,1,UPI,10,31,No
2312,46,Female,Basic,1710,39,3,UPI,6,17,No
2313,49,Female,Basic,2205,40,5,UPI,2,9,Yes
2314,55,Male,Enterprise,863,42,2,UPI,6,13,No
2315,22,Male,Basic,766,47,9,Net Banking,6,37,No
2316,64,Female,Premium,898,40,9,UPI,2,14,No
2317,39,Female,Basic,1944,13,6,UPI,6,11,No
2318,64,Male,Basic,1291,12,6,Net Banking,6,25,Yes
2319,51,Male,Premium,2232,8,4,Credit Card,6,31,No
2320,18,Male,Basic,1904,15,2,Credit Card,5,14,No
2321,43,Male,Basic,366,26,1,Credit Card,7,7,No
2322,60,Female,Basic,769,12,3,Credit Card,5,24,No
2323,27,Male,Basic,2024,43,3,UPI,1,36,No
2324,47,Female,Premium,1931,51,7,Net Banking,9,3,No
2325,67,Male,Basic,1074,46,7,Net Banking,3,26,Yes
2326,35,Male,Premium,1436,27,4,Credit Card,2,26,No
2327,34,Male,Basic,2311,18,5,Net Banking,10,1,Yes
2328,43,Female,Basic,1786,45,7,UPI,6,15,No
2329,25,Female,Basic,431,36,0,Credit Card,8,11,No
2330,64,Male,Basic,1229,49,4,UPI,2,37,No
2331,57,Female,Premium,1228,51,3,UPI,4,7,No
2332,66,Female,Premium,2468,27,3,UPI,2,12,No
2333,29,Male,Premium,1520,9,1,UPI,9,38,No
2334,44,Male,Enterprise,1805,55,9,UPI,10,3,No
2335,25,Female,Basic,933,39,0,Credit Card,2,26,No
2336,42,Female,Basic,1362,1,5,UPI,10,30,Yes
2337,63,Female,Premium,1484,7,6,Credit Card,2,32,Yes
2338,21,Male,Enterprise,588,26,4,Net Banking,5,36,No
2339,50,Male,Basic,2111,7,7,UPI,5,37,Yes
2340,18,Female,Premium,827,52,8,UPI,7,18,No
2341,36,Male,Basic,1216,7,1,Net Banking,1,1,Yes
2342,48,Male,Basic,2008,8,3,Credit Card,2,21,Yes
2343,33,Female,Premium,1706,16,8,UPI,6,28,No
2344,31,Female,Premium,1541,3,4,Net Banking,2,16,No
2345,65,Male,Basic,1410,45,2,Net Banking,4,28,No
2346,22,Male,Basic,1098,10,5,UPI,10,22,Yes
2347,58,Female,Premium,1823,50,2,Credit Card,6,19,No
2348,43,Male,Basic,311,7,4,Credit Card,7,1,Yes
2349,45,Male,Basic,1132,21,2,UPI,10,31,No
2350,19,Female,Premium,1541,53,5,Net Banking,5,34,No
2351,67,Female,Basic,1972,37,9,UPI,8,6,Yes
2352,23,Male,Basic,2453,31,4,Credit Card,6,28,No
2353,26,Male,Enterprise,990,23,8,Net Banking,5,3,No
2354,50,Male,Premium,827,57,2,UPI,4,31,No
2355,58,Female,Enterprise,1795,27,5,Net Banking,6,16,No
2356,42,Male,Enterprise,1192,56,7,Credit Card,6,17,No
2357,65,Male,Enterprise,686,22,6,Credit Card,6,27,No
2358,30,Female,Basic,1549,39,5,Credit Card,1,24,Yes
2359,26,Female,Basic,2077,57,1,UPI,6,20,No
2360,30,Male,Enterprise,707,27,6,Net Banking,1,32,No
2361,48,Female,Enterprise,1976,54,7,UPI,5,35,No
2362,58,Female,Enterprise,1197,49,0,UPI,7,13,No
2363,28,Male,Basic,1010,4,8,UPI,1,20,Yes
2364,21,Female,Enterprise,1982,24,3,UPI,1,2,No
2365,51,Female,Enterprise,1217,23,7,Net Banking,6,4,No
2366,55,Male,Premium,716,48,9,Net Banking,7,27,No
2367,63,Female,Premium,715,19,6,UPI,6,25,No
2368,21,Male,Basic,1771,42,9,UPI,5,4,Yes
2369,55,Male,Premium,1835,3,6,Credit Card,6,32,No
2370,36,Female,Premium,384,27,1,Credit Card,3,17,No
2371,23,Female,Premium,466,3,0,Net Banking,9,1,No
2372,51,Female,Basic,1395,28,3,Credit Card,5,33,No
2373,35,Male,Premium,1109,17,1,Net Banking,2,30,No
2374,30,Female,Basic,1844,31,7,Net Banking,10,5,Yes
2375,58,Male,Enterprise,2116,10,9,Net Banking,10,12,No
2376,40,Female,Premium,1292,49,6,Credit Card,7,38,No
2377,36,Female,Basic,1581,22,7,Credit Card,3,32,Yes
2378,62,Female,Premium,574,30,5,Net Banking,1,38,No
2379,28,Male,Enterprise,2073,49,0,Net Banking,3,17,No
2380,18,Female,Basic,2056,21,8,UPI,9,32,No
2381,41,Female,Basic,1191,36,5,Net Banking,5,24,No
2382,24,Male,Basic,388,53,9,Net Banking,7,12,No
2383,42,Male,Enterprise,1007,23,0,UPI,3,31,No
2384,38,Female,Enterprise,686,38,0,Net Banking,4,19,No
2385,32,Female,Enterprise,2434,12,7,Net Banking,1,29,Yes
2386,18,Female,Basic,2173,25,5,Net Banking,3,21,Yes
2387,29,Male,Enterprise,1477,54,7,UPI,7,26,No
2388,24,Male,Premium,739,57,7,Credit Card,4,28,No
2389,32,Male,Enterprise,1276,20,7,Net Banking,2,17,No
2390,38,Male,Basic,1034,49,9,UPI,5,9,Yes
2391,36,Female,Premium,932,49,6,Net Banking,5,21,No
2392,46,Male,Enterprise,1292,42,6,UPI,2,34,No
2393,42,Male,Premium,472,7,9,Net Banking,6,11,No
2394,50,Male,Premium,303,29,3,UPI,10,20,No
2395,66,Female,Basic,1963,48,8,Credit Card,4,39,Yes
2396,49,Female,Premium,2315,29,1,Credit Card,1,16,No
2397,66,Male,Premium,1795,13,8,Credit Card,3,29,No
2398,52,Male,Basic,1360,3,9,Net Banking,9,1,Yes
2399,61,Female,Basic,1354,2,2,UPI,10,18,No
2400,55,Female,Basic,680,16,1,Net Banking,7,22,No
2401,43,Female,Premium,1591,30,3,Net Banking,6,8,No
2402,28,Female,Premium,1892,38,4,UPI,1,7,No
2403,52,Female,Premium,465,6,1,Net Banking,9,25,No
2404,25,Female,Basic,1342,45,0,UPI,9,30,No
2405,63,Female,Enterprise,1951,7,9,UPI,1,34,Yes
2406,31,Female,Premium,1507,5,4,Credit Card,6,11,No
2407,27,Male,Enterprise,844,56,8,Credit Card,7,15,No
2408,19,Male,Basic,396,7,4,Credit Card,2,35,Yes
2409,63,Male,Premium,1601,34,9,UPI,10,23,No
2410,26,Male,Enterprise,2356,32,8,Credit Card,8,21,No
2411,20,Male,Premium,756,49,9,UPI,8,28,No
2412,38,Male,Premium,2118,13,5,Net Banking,6,13,No
2413,43,Female,Premium,572,30,2,Credit Card,9,34,No
2414,25,Female,Enterprise,1331,25,3,UPI,3,38,No
2415,65,Male,Basic,507,21,3,UPI,2,6,Yes
2416,19,Male,Premium,2237,59,0,UPI,2,4,No
2417,23,Female,Basic,1960,21,2,UPI,6,5,No
2418,45,Female,Basic,1446,28,2,Credit Card,7,6,No
2419,46,Female,Enterprise,1356,48,0,Credit Card,6,21,No
2420,43,Male,Enterprise,1836,58,8,Credit Card,3,28,No
2421,42,Female,Basic,503,20,0,UPI,5,3,No
2422,29,Male,Premium,2132,34,8,Net Banking,8,23,No
2423,22,Male,Enterprise,742,5,0,UPI,6,8,No
2424,51,Female,Premium,988,18,1,Net Banking,2,19,No
2425,65,Female,Premium,1132,39,1,Credit Card,7,11,No
2426,54,Male,Premium,1761,43,5,UPI,8,10,No
2427,32,Female,Basic,1459,57,6,UPI,4,28,Yes
2428,61,Female,Premium,686,57,0,Credit Card,1,20,No
2429,53,Male,Basic,2341,11,2,UPI,2,28,Yes
2430,32,Female,Basic,1648,54,1,Net Banking,4,29,No
2431,60,Male,Premium,2018,17,7,Net Banking,7,8,No
2432,65,Male,Premium,979,48,8,Net Banking,2,19,No
2433,40,Female,Premium,989,45,1,UPI,6,21,No
2434,23,Male,Premium,1868,22,1,UPI,2,18,No
2435,63,Male,Basic,1469,37,9,Net Banking,7,9,Yes
2436,67,Female,Premium,1192,20,8,UPI,2,4,Yes
2437,61,Female,Premium,1252,48,3,Net Banking,3,25,No
2438,60,Female,Basic,1554,54,4,Credit Card,9,34,No
2439,62,Male,Enterprise,1083,54,8,Net Banking,4,9,Yes
2440,38,Male,Enterprise,2346,48,5,Credit Card,5,9,No
2441,40,Female,Basic,2171,48,9,Credit Card,9,18,No
2442,60,Male,Enterprise,794,46,8,Credit Card,7,11,No
2443,33,Female,Basic,1046,6,8,Net Banking,8,13,Yes
2444,64,Female,Premium,2154,34,6,Net Banking,3,38,No
2445,32,Male,Premium,2491,14,9,UPI,4,9,Yes
2446,42,Female,Enterprise,956,48,8,UPI,7,16,No
2447,53,Male,Premium,2182,23,4,Credit Card,4,4,No
2448,28,Male,Enterprise,2096,20,4,Net Banking,2,34,No
2449,68,Female,Enterprise,567,13,7,UPI,10,7,No
2450,32,Male,Premium,2062,47,9,UPI,6,15,No
2451,21,Female,Premium,2380,44,3,UPI,9,38,No
2452,38,Male,Enterprise,676,41,8,Net Banking,2,11,No
2453,30,Male,Premium,1885,32,6,UPI,1,32,No
2454,39,Male,Basic,1763,26,6,Credit Card,8,27,No
2455,36,Female,Premium,788,50,2,Net Banking,1,30,No
2456,51,Male,Premium,1021,53,3,UPI,1,17,No
2457,31,Female,Basic,1245,14,6,UPI,3,36,Yes
2458,21,Male,Premium,2386,52,4,Net Banking,5,19,No
2459,65,Male,Premium,1935,57,2,UPI,9,7,No
2460,69,Female,Enterprise,1340,36,0,UPI,10,21,No
2461,63,Female,Premium,2414,8,6,Credit Card,2,28,Yes
2462,44,Female,Premium,1977,40,5,Net Banking,1,3,Yes
2463,46,Female,Basic,1298,22,9,UPI,1,14,Yes
2464,64,Female,Enterprise,2077,22,6,Net Banking,8,2,No
2465,45,Male,Enterprise,1256,16,1,Net Banking,10,29,No
2466,52,Male,Enterprise,1889,27,3,Credit Card,10,18,No
2467,25,Female,Premium,1461,56,1,Credit Card,10,37,No
2468,33,Male,Enterprise,2168,10,7,Net Banking,2,24,Yes
2469,59,Male,Basic,852,25,6,Credit Card,9,12,No
2470,53,Male,Enterprise,1933,31,0,Credit Card,9,32,No
2471,47,Female,Basic,994,21,1,UPI,2,18,No
2472,35,Male,Enterprise,616,27,1,Credit Card,3,13,No
2473,19,Male,Enterprise,1067,17,3,Credit Card,2,4,No
2474,66,Male,Basic,2271,33,2,UPI,6,23,No
2475,30,Female,Enterprise,1803,31,0,UPI,7,10,No
2476,21,Male,Enterprise,422,50,1,Net Banking,6,5,No
2477,43,Male,Enterprise,2168,42,8,Credit Card,3,14,No
2478,42,Female,Premium,1971,26,0,UPI,3,34,No
2479,47,Female,Basic,1382,21,8,Credit Card,2,28,Yes
2480,28,Male,Enterprise,2028,36,6,Net Banking,2,8,Yes
2481,24,Male,Basic,2296,1,1,Credit Card,5,16,No
2482,48,Female,Basic,2442,4,1,Credit Card,8,31,No
2483,61,Female,Basic,1448,4,4,Credit Card,6,7,Yes
2484,27,Female,Enterprise,2388,26,4,UPI,9,3,No
2485,56,Female,Enterprise,2214,4,3,UPI,5,29,No
2486,30,Female,Basic,553,49,9,Net Banking,10,36,No
2487,48,Female,Premium,306,9,9,Credit Card,4,39,Yes
2488,24,Female,Basic,2416,30,2,Net Banking,9,4,No
2489,66,Male,Premium,841,51,3,Net Banking,10,9,No
2490,59,Female,Basic,388,45,9,UPI,5,17,No
2491,59,Female,Basic,2238,4,3,Credit Card,1,20,Yes
2492,53,Male,Basic,512,5,1,Credit Card,5,14,No
2493,37,Female,Enterprise,565,45,4,Net Banking,5,29,No
2494,21,Female,Premium,1530,23,4,Credit Card,5,13,No
2495,24,Male,Premium,1304,16,4,UPI,2,36,No
2496,18,Female,Basic,2394,22,9,Net Banking,6,17,No
2497,61,Male,Enterprise,921,37,0,Net Banking,5,4,No
2498,62,Male,Enterprise,726,8,5,UPI,2,20,Yes
2499,59,Male,Premium,509,48,1,UPI,10,11,No
2500,64,Male,Enterprise,1187,33,6,UPI,8,22,No
2501,30,Female,Premium,1743,55,3,UPI,6,8,No
2502,39,Male,Premium,453,38,4,UPI,10,28,No
2503,38,Male,Premium,714,43,4,UPI,3,30,No
2504,39,Female,Enterprise,1480,16,4,Net Banking,9,33,No
2505,45,Male,Premium,1584,5,1,Credit Card,4,33,No
2506,26,Male,Premium,1068,16,4,Credit Card,3,36,No
2507,43,Male,Basic,1282,7,2,Net Banking,7,27,No
2508,26,Male,Premium,1811,51,3,Credit Card,8,20,No
2509,32,Female,Premium,878,1,1,Credit Card,7,33,No
2510,27,Male,Basic,1338,9,3,Net Banking,1,25,Yes
2511,41,Female,Basic,841,18,8,Credit Card,1,19,Yes
2512,59,Female,Enterprise,658,45,7,Credit Card,5,21,No
2513,25,Male,Premium,1149,58,2,Net Banking,8,33,No
2514,41,Male,Enterprise,726,47,0,Credit Card,10,3,No
2515,33,Male,Enterprise,785,3,0,UPI,3,14,No
2516,66,Male,Basic,2131,24,5,Net Banking,8,15,No
2517,43,Female,Enterprise,1772,28,2,Credit Card,3,33,No
2518,44,Female,Premium,1736,10,3,Credit Card,4,22,No
2519,54,Female,Basic,629,9,0,UPI,10,1,Yes
2520,21,Male,Premium,2055,13,7,Net Banking,7,31,No
2521,67,Female,Premium,1470,48,0,Net Banking,3,35,No
2522,41,Male,Basic,558,35,4,Credit Card,4,20,No
2523,36,Male,Premium,442,54,5,UPI,8,32,No
2524,53,Male,Basic,2316,23,1,UPI,4,12,No
2525,56,Male,Premium,926,47,6,UPI,9,16,No
2526,27,Male,Basic,1688,17,6,UPI,4,8,Yes
2527,42,Female,Enterprise,389,46,0,UPI,4,14,No
2528,35,Female,Premium,1019,7,3,UPI,5,18,No
2529,36,Male,Basic,780,52,3,Net Banking,1,30,No
2530,53,Female,Premium,2431,16,4,Credit Card,7,33,No
2531,27,Male,Premium,1400,53,0,Credit Card,9,34,No
2532,50,Male,Premium,972,40,0,UPI,9,34,No
2533,67,Male,Basic,816,36,6,Net Banking,1,7,Yes
2534,22,Female,Enterprise,1913,20,8,Net Banking,6,6,No
2535,64,Male,Enterprise,1081,24,0,UPI,3,6,No
2536,66,Male,Enterprise,2451,47,1,Credit Card,4,22,No
2537,52,Female,Basic,2335,5,5,UPI,8,8,Yes
2538,61,Female,Enterprise,986,45,5,Net Banking,4,37,No
2539,51,Female,Basic,1889,6,1,UPI,8,15,No
2540,50,Male,Premium,1199,28,8,Credit Card,4,26,No
2541,38,Male,Premium,1801,59,3,Credit Card,9,39,No
2542,34,Female,Enterprise,522,5,6,Net Banking,6,3,Yes
2543,39,Male,Basic,1376,49,5,UPI,1,10,Yes
2544,65,Female,Premium,1400,39,2,UPI,10,3,No
2545,54,Female,Basic,2041,38,7,Net Banking,2,30,Yes
2546,32,Male,Basic,802,2,6,UPI,7,22,Yes
2547,52,Male,Premium,1639,43,8,Net Banking,10,3,No
2548,45,Female,Basic,923,39,2,UPI,7,1,No
2549,24,Female,Premium,2186,54,0,Credit Card,3,33,No
2550,49,Female,Premium,1350,21,1,Net Banking,1,19,No
2551,28,Female,Premium,1393,40,0,UPI,8,36,No
2552,27,Male,Basic,2285,37,4,UPI,10,34,No
2553,26,Female,Premium,1688,59,9,UPI,10,31,No
2554,31,Female,Basic,1629,18,1,Net Banking,7,24,No
2555,30,Female,Premium,1447,54,2,Credit Card,10,12,No
2556,42,Male,Premium,318,48,7,UPI,8,13,No
2557,19,Male,Enterprise,1580,46,9,Net Banking,1,16,No
2558,52,Female,Enterprise,1345,12,4,UPI,3,16,No
2559,24,Male,Enterprise,1288,17,3,Credit Card,2,20,No
2560,38,Male,Basic,1873,37,4,Credit Card,1,27,No
2561,35,Male,Basic,1371,46,9,Credit Card,5,39,No
2562,20,Female,Premium,1506,38,5,Net Banking,3,13,No
2563,59,Female,Premium,1758,15,6,UPI,10,4,No
2564,56,Male,Premium,2454,7,8,Net Banking,8,32,No
2565,58,Female,Premium,1511,14,0,UPI,6,34,No
2566,66,Female,Basic,1075,50,3,Net Banking,10,39,No
2567,28,Male,Premium,2159,1,8,UPI,9,17,No
2568,56,Male,Premium,2166,38,4,Net Banking,9,24,No
2569,41,Female,Enterprise,1460,3,7,UPI,6,29,No
2570,63,Male,Premium,2181,37,0,Net Banking,2,28,No
2571,36,Female,Premium,2080,44,3,Credit Card,9,22,No
2572,21,Female,Premium,901,31,8,Net Banking,2,28,No
2573,43,Male,Basic,1894,43,0,Credit Card,3,25,No
2574,55,Female,Enterprise,839,13,0,Credit Card,6,3,No
2575,59,Female,Premium,1395,48,3,UPI,2,13,No
2576,49,Male,Premium,2105,18,2,Credit Card,5,31,No
2577,56,Male,Enterprise,323,17,6,Credit Card,2,13,No
2578,62,Male,Premium,923,17,2,UPI,4,18,No
2579,63,Female,Basic,2135,11,0,Net Banking,3,37,Yes
2580,53,Male,Premium,1379,20,9,Net Banking,5,34,No
2581,57,Male,Basic,1285,10,1,Credit Card,6,17,No
2582,54,Male,Basic,522,29,9,Net Banking,7,21,No
2583,50,Male,Premium,478,48,3,Credit Card,10,36,No
2584,53,Female,Enterprise,2260,34,0,Net Banking,8,19,No
2585,20,Female,Basic,1773,17,0,Net Banking,9,12,No
2586,26,Male,Enterprise,1092,54,7,Net Banking,4,28,No
2587,25,Female,Premium,1183,52,6,Credit Card,4,11,No
2588,50,Male,Basic,1512,42,7,UPI,7,37,No
2589,23,Male,Premium,1901,13,3,Net Banking,10,28,No
2590,58,Female,Enterprise,1109,44,5,Net Banking,10,35,No
2591,56,Female,Premium,1260,47,2,Net Banking,9,15,No
2592,21,Male,Premium,719,39,7,Credit Card,2,16,No
2593,30,Male,Basic,1487,27,3,UPI,6,7,No
2594,66,Female,Premium,1578,54,2,Credit Card,10,3,No
2595,19,Male,Premium,1740,53,3,Net Banking,10,31,No
2596,22,Female,Premium,1640,26,5,Credit Card,8,12,No
2597,61,Male,Basic,1341,28,6,Net Banking,5,8,Yes
2598,44,Male,Enterprise,1393,13,6,Net Banking,5,25,No
2599,49,Female,Enterprise,1661,12,3,Credit Card,8,35,No
2600,38,Female,Premium,891,44,7,Net Banking,1,12,No
2601,25,Female,Basic,826,28,6,Net Banking,6,21,No
2602,55,Female,Premium,1592,2,1,UPI,10,26,No
2603,25,Female,Enterprise,1954,37,7,Credit Card,9,2,No
2604,67,Female,Basic,1110,57,8,Credit Card,6,14,No
2605,20,Female,Enterprise,487,57,4,Net Banking,7,4,No
2606,61,Male,Enterprise,1892,34,3,Net Banking,4,17,No
2607,20,Male,Basic,828,23,3,Credit Card,10,5,No
2608,39,Male,Basic,733,58,3,Credit Card,1,24,No
2609,23,Female,Premium,2241,52,5,Credit Card,9,7,No
2610,19,Female,Premium,2104,45,3,Net Banking,6,23,No
2611,40,Female,Enterprise,602,29,6,UPI,3,17,No
2612,61,Male,Basic,386,35,6,UPI,4,12,Yes
2613,19,Female,Basic,737,11,4,Net Banking,10,11,No
2614,55,Female,Premium,1345,48,4,Net Banking,6,11,No
2615,34,Male,Enterprise,1132,33,9,Net Banking,6,34,No
2616,52,Female,Enterprise,1096,51,7,Credit Card,9,37,No
2617,51,Male,Premium,859,11,6,Net Banking,4,29,Yes
2618,40,Male,Basic,1061,9,6,Credit Card,5,36,Yes
2619,47,Female,Premium,1998,14,5,UPI,5,27,No
2620,69,Female,Premium,1424,9,6,Net Banking,3,22,Yes
2621,25,Female,Premium,984,39,6,Net Banking,2,2,Yes
2622,39,Male,Premium,1464,48,9,Credit Card,8,36,No
2623,61,Male,Basic,437,3,1,Credit Card,10,30,No
2624,53,Male,Premium,877,29,9,Credit Card,9,7,No
2625,22,Female,Basic,1009,19,1,UPI,10,12,No
2626,30,Female,Premium,527,36,9,UPI,9,3,No
2627,46,Female,Enterprise,1127,32,6,Net Banking,5,17,No
2628,48,Female,Basic,730,7,9,Net Banking,9,32,Yes
2629,64,Male,Enterprise,1363,55,6,Credit Card,4,8,Yes
2630,33,Male,Premium,2009,28,6,UPI,2,23,No
2631,59,Male,Premium,1986,44,4,Net Banking,3,38,No
2632,47,Male,Premium,1534,18,0,Credit Card,1,30,No
2633,33,Female,Basic,601,5,1,Credit Card,5,15,No
2634,29,Female,Enterprise,1409,23,8,UPI,1,10,Yes
2635,34,Female,Basic,1720,55,7,UPI,1,38,Yes
2636,33,Male,Basic,832,22,7,Net Banking,7,15,No
2637,29,Male,Premium,1068,26,9,Net Banking,2,30,No
2638,25,Female,Enterprise,2238,42,0,Credit Card,8,26,No
2639,37,Female,Premium,1704,12,5,Credit Card,6,14,No
2640,20,Male,Basic,743,40,8,Credit Card,4,3,Yes
2641,33,Female,Premium,559,19,7,Net Banking,9,36,No
2642,47,Male,Enterprise,1838,47,2,UPI,10,26,No
2643,62,Male,Premium,1631,1,3,Net Banking,8,14,No
2644,40,Male,Enterprise,369,3,2,UPI,10,31,No
2645,45,Female,Enterprise,1777,27,5,Net Banking,3,14,No
2646,68,Female,Premium,1762,18,8,Net Banking,3,10,Yes
2647,57,Male,Basic,2148,50,7,UPI,4,9,Yes
2648,22,Female,Premium,780,30,9,Net Banking,9,18,No
2649,37,Male,Basic,1467,2,3,Net Banking,9,36,No
2650,57,Male,Basic,2371,5,1,Credit Card,5,36,No
2651,61,Male,Premium,1498,29,7,UPI,9,12,No
2652,18,Male,Basic,2192,33,7,UPI,6,3,Yes
2653,47,Female,Basic,1994,42,5,Credit Card,8,18,No
2654,38,Male,Premium,2183,20,7,UPI,8,7,No
2655,37,Male,Premium,1671,30,8,Credit Card,10,31,No
2656,23,Female,Premium,1097,42,0,UPI,7,1,No
2657,39,Male,Basic,317,5,8,UPI,4,31,Yes
2658,35,Male,Enterprise,343,50,1,UPI,4,13,No
2659,25,Female,Basic,454,21,0,UPI,6,29,No
2660,56,Female,Enterprise,1166,58,7,Credit Card,9,3,No
2661,49,Female,Premium,1042,15,7,Credit Card,7,29,No
2662,50,Male,Enterprise,2151,20,3,UPI,5,35,No
2663,33,Female,Premium,1725,8,7,Net Banking,5,15,No
2664,29,Female,Premium,524,49,6,Credit Card,8,21,No
2665,55,Male,Enterprise,516,31,1,UPI,6,19,No
2666,69,Male,Premium,330,12,4,Credit Card,1,28,No
2667,51,Male,Enterprise,2192,21,9,Net Banking,1,4,Yes
2668,31,Male,Premium,1382,30,3,Net Banking,9,13,No
2669,53,Male,Basic,2215,27,2,Net Banking,8,15,No
2670,50,Female,Basic,1197,44,0,UPI,6,39,No
2671,40,Female,Premium,744,26,4,UPI,1,32,No
2672,67,Female,Premium,1558,33,9,Net Banking,2,3,Yes
2673,62,Male,Enterprise,1430,26,7,Credit Card,10,30,No
2674,19,Male,Basic,1514,26,8,Credit Card,3,20,Yes
2675,58,Male,Enterprise,2315,36,6,Net Banking,10,2,No
2676,38,Female,Premium,2236,40,0,UPI,3,25,No
2677,19,Female,Premium,1037,1,0,Credit Card,2,11,No
2678,44,Male,Enterprise,2002,59,0,Credit Card,2,1,No
2679,26,Female,Premium,1173,15,1,Credit Card,6,10,No
2680,18,Male,Basic,865,50,0,UPI,7,17,No
2681,28,Female,Enterprise,2318,1,3,Net Banking,4,30,No
2682,20,Female,Basic,2185,11,9,UPI,1,35,Yes
2683,69,Female,Basic,2423,55,8,Credit Card,6,19,No
2684,40,Male,Basic,846,2,3,Net Banking,7,34,No
2685,43,Female,Enterprise,616,1,3,UPI,4,32,No
2686,21,Female,Premium,2159,31,6,Net Banking,6,12,No
2687,35,Male,Basic,324,44,8,Credit Card,9,17,No
2688,23,Female,Basic,459,16,6,UPI,4,6,Yes
2689,52,Male,Basic,1437,54,0,Net Banking,10,13,No
2690,39,Male,Premium,1199,22,0,UPI,4,39,No
2691,60,Male,Premium,1489,42,3,Credit Card,10,22,No
2692,32,Male,Enterprise,1002,18,3,Net Banking,5,11,No
2693,39,Male,Premium,300,47,0,Credit Card,3,7,No
2694,54,Female,Enterprise,2222,17,5,Net Banking,10,21,No
2695,69,Male,Enterprise,1724,30,9,Credit Card,2,1,Yes
2696,59,Male,Enterprise,681,10,1,Credit Card,9,30,No
2697,29,Male,Enterprise,2041,35,4,UPI,1,19,No
2698,64,Male,Enterprise,2126,58,7,Credit Card,5,29,No
2699,66,Female,Basic,1573,21,2,UPI,5,35,No
2700,59,Male,Premium,1848,16,8,Credit Card,8,20,No
2701,55,Female,Basic,1878,6,6,Credit Card,6,36,Yes
2702,35,Male,Enterprise,1197,3,8,Credit Card,6,39,No
2703,62,Female,Premium,1016,41,0,Net Banking,6,1,No
2704,52,Male,Basic,690,43,4,UPI,4,23,No
2705,47,Male,Basic,1999,21,2,Net Banking,1,31,No
2706,41,Female,Enterprise,532,13,3,UPI,3,35,No
2707,59,Male,Basic,2226,18,3,Credit Card,10,22,No
2708,47,Female,Basic,1619,58,6,Net Banking,6,7,Yes
2709,31,Male,Basic,1005,54,9,UPI,5,33,No
2710,23,Female,Basic,533,24,7,Credit Card,10,36,No
2711,20,Male,Basic,1691,27,9,UPI,1,7,Yes
2712,33,Male,Enterprise,1555,54,4,UPI,5,27,No
2713,24,Female,Enterprise,2196,4,9,Credit Card,2,2,Yes
2714,69,Male,Basic,1189,22,6,Net Banking,1,17,Yes
2715,31,Male,Enterprise,891,24,2,Credit Card,4,1,No
